Type of hardware,Model,Submodel,cluster_id
,asus ,4K,2087
unknown,Ultrawide,ASUSROGSwift,2088
  ,ASUSROGSwift,Ultrawide,2088
unknown,ASUSROGSwift,uLTRAWIDE,2088
Ultrawide,,asus,2088
uLTRAWIDE,ASUSROGSwift,7onitor,2088
Ultrawide,???,ASUSROGSwift,2088
mon,ASUS ROG Swifu,uLTRAWIDE,2088
???,ASUSROGSwift,Ultrawide,2088
Ultrawide,ASUSROGSwift,M6nitor,2088
---,asus ,Ultrawide,2088
0,asu,Ultrawide,2088
asus ,mon,Ultrawide,2088
,asus ,b40_Ultrawide,2088
Ultrawide,ASUSROGSwift,Mowitor,2088
Ultrawide-zxx,,ASUSROGSwift,2088
,ASUSROGSwift,Ultrawide,2088
ASUS ROG Swiift,Ultrawide,sonitor,2088
,ASUS ROG Swwift,uLTRAWIDE,2088
mo,ASUS ROG S4ift,Ultrawide,2088
mon,asus ,bz3_Ultrawide,2088
,ASUS ROG Swiet,Ultrawide-195,2088
ASUSROGSwift,UUltrawide,  ,2088
mon,asu,Ultrawide,2088
monit,ASUSROGSwift,qK,2089
qK,asus rog sWIFT,Monit5r,2089
Moniitor,asus ,,2090
,monit asus,4z,2090
asus,,Monbtor,2090
Moni0or,asus,OLLED,2090
,Moniwor,asus,2090
moni,,OLpD asus,2090
Moniitor,asus ,,2090
monit,asus,LD,2090
ponitor,c01_ASUS ROG Swift,---,2091
Moniitor,ASUS 8OG Swift,Ultrawi5e,2092
Moniitor,ASUS 8OG Swift,OLEED,2092
Mo3itor,ASUS ROG Swift-1c2,uLTRAWIDE,2093
uLTRAWIDE,,ASUSROGSwift Mo2itor,2093
Monitor,ASUSROGSwift,OOLED,2094
mONITOR,ASUSROGSwift,O7ED,2094
ASUSROGSwift,OOLED,36x_Monitor,2094
mONITOR,ASUS ROG qwift,LD,2094
ASUSROGSwift,Monitor,Ultrawid3,2094
Monitor,ASUSROGSwift,LD,2094
mONITOR,ASUSROGSwift,14,2094
,ASUSROGSwift Monitor,4v,2094
Monitor,ASUS ROG 0wift,ultr,2094
Monitor,ASUSROGSwift,LD,2094
Monitor-41y,ASUSROGSwift,,2094
ltrwd,Monitor,asu,2094
Monitor,ASUSROGSwift,ultr,2094
Monitor,asu,ltrwd,2094
Monitor,ASUSROGSwift,ltrwd,2094
mONITOR,ASUSROGSwift,Ultrawidde,2094
Monitor,ASUSROGSwift,48,2094
ASUSROGSwift,ultr,Monitorr,2094
,ASUSROGSwift Monitor,Ultrawice,2094
ltrwd,mONITOR,ASUSROGSwift,2094
Monitor,ASUSROGSwift,ultr,2094
mONITOR ASUSROGSwift,,4b,2094
Monitor-c48,ASUSROGSwift,OtED,2094
ASUSROGSwift,Monitor,lLED,2094
mONITOR,ASUSROGSwift,ul,2094
Monitor,ASUSROGSwift,,2094
Monitor,ASUSROGSwift,ltrwd,2094
Monitorr,ASUSROGSwift,ultra,2094
Monitor,ASUSROGSwift,ltrwd,2094
Monitor-1a5,ASUSROGSwift,  ,2094
Monitor,ASUSROGSwift,ul,2094
Monitor,ASUSROGSwift,ltrwd,2094
Monitor,asus ,ltrwd,2094
Monitor,ASUSROGSwift,ult,2094
mONITOR,ASUSROGSwift,,2094
Monitor,ASUSROGSwift,ltrwd,2094
ASUSROGSwift,14cHz,Monitor-5y7,2094
fK,ASUSROGSwift,Monitor,2094
mONITOR,ASUSROGSwift,OL%D,2094
Monitor,ASUSROGSwift,14yHz,2094
Monitor,0,ASUSROGSwift,2094
mONITOR,ASUSROGSwift,ltrwd,2094
Monitor,ASUSROGSwift,Ultraawide,2094
9x4_Monitor,ASUSROGSwift,ltrwd,2094
Monitor,ASUSROGSwift,LD,2094
Monitor-a7a,ASUSROGSwift,ltrwd,2094
ltrwd,Monitorr,ASUSROGSwift,2094
Monitor-xx8,ASUSROGSwift,4&,2094
ASUSROGSwift,1t4Hz,Monitor,2094
Monitor-y29,asu,ltrwd,2094
Monitor,ASUSROGSwift,LD,2094
Monitor-y9b,ASUSROGSwift,ltrwd,2094
Monitor,1144Hz,ASUSROGSwift,2094
ASUSROGSwift,,Monitor,2094
MMonitor,ASUS ROG Swift,  ,2095
MMonitor,ASUS ROG Swift,1144Hz,2095
MMonitor,708_ASUS ROG Swift,4K,2095
MMonitor,57x_ASUS ROG Swift,LD,2095
988_ASUS ROG Swift,oK,MMonitor,2095
MMonitor,asus rog sWIFT,1446z,2095
Mcnitor,ASUS ROG Swift,Ultrawidd,2096
yonitor,ASUS ROG Swift,Ultrawfde,2096
Msnitor,asus ,ltrwd,2097
Monitoor,asu,Ultrawide-06x,2098
Monnitor,asu,Ultrrwide,2098
moni,ASUSROGSwift,Ul9rawide,2098
monit,uLTRAWIDE,ASUSROGSwift,2098
Monittor,asu,Ultrrawide,2098
moni,ASUS ROG #wift,Ultrawide,2098
Monitoor,ASUSROGSwift,Ultrawide,2098
ASUS ROGvSwift,moni,uLTRAWIDE,2098
Moniitor,ASUS ROG pwift Ultxawide,,2098
Monitoor,asu,Ultrawide,2098
Moniror,asus ,Ultrawide,2098
Monitoo,ASUSROGSwift,Ultrrawide,2098
Monittor,Ultrawide,ASUSROGSwift,2098
Monitou,ASUSROGSwift,Ultrrwide,2098
ASUS ROG Swnft,uLTRAWIDE,Mo%itor,2099
Mo@itor,3a3_ASUS ROG Swift,098_Ultrawide,2099
asu,143Hz,Mopitor,2100
,Monitor samsu,oled,2101
,sam,OLEu Monitor,2101
samsu,OLEf,8a5_Monitor,2101
ASUSROGSwift,OOLED,M#nitor,2102
ac1_Monitor,ASUS ROG Swift-77a,unknown,2103
Mobitor,ASUS ROG Swift-81x,,2104
683_ASUS ROG Swift z06_4K,Mobitor,,2104
Mokitor,ASUS ROG Swi8t,OLwD,2105
conitor,ASUS ROG Swift-099,nltrawide,2106
conitor,ASUS ROG Swift xya_Ultrawide,,2106
,ASUSROGSwift,OLE&,2107
Mon@tor,ASUSROGSwift,ole,2107
442_Monitor,asus,4KK,2108
Monitor,4KK,asu,2108
tonitor,ASUS RO8 Swift,Ultraawide,2109
,Ultrawide-c35,ASUSS ROG Swift,2110
,ASUSS ROG Swift,uLTRAWIDE,2110
Mpnitor,3x6_ASUS ROG Swift,ol,2111
fK,Monstor,asus rog sWIFT,2112
xSUS ROG Swift,144Hzz,Mobitor,2113
sams,gLED,Monitor,2114
OL6D,sam,Monitor,2114
mONITOR,sams,OLLED,2114
  ,ASUS ROi Swift,Ul3rawide,2115
Ultralide,asus rog sWIFT,Mntr,2116
Monitor,SS RG Swft,OL8D,2117
OLkD,35b_Monitor,SS RG Swft,2117
Monitor ol,SS RG Swft,,2117
SS RG Swft,Monitor,OOLED,2117
Mon7tor,ASUS ROG SSwift,1h4Hz,2118
Mon7tor,ASUSROGSwift,???,2118
asus,x7x_4K,Monnitor,2118
asus ,14,Mon7tor,2118
ASUSROGSwift,Monnitor,46,2118
Moniqor,z5z_ASUS ROG Swift,1j4Hz,2119
vonitor,ASUS ROG Swift-z84 4f,,2120
Moonitor,ASUS ROG Swift,144Hz,2121
Moonitor,,144Hz ASUSROGSwift,2121
Monitor-000,asus ,tK,2122
60y_Monitor,AS@S ROG Swift,Ultrawpde,2123
zy3_Ultrawide,Monitor-01x,ASUSROGSwift,2124
ASUS ROG 6wift,OLED-3c4,lonitor,2125
Monytor 4K,Samsung Odyssey G9,,2126
3a2_Monitor,asu,144Hp,2127
Mxnitor,ASmS ROG Swift,Ulttrawide,2128
Moniton,ASUS ROG Swift-z1a,144Hh,2129
Monito^,AS!S ROG Swift,14kHz,2129
Monito$,ASUS ROG Swift,444Hz,2129
Monnitor,ASUSROGSwift,OLE1,2130
Monit8r,ASUS ROG SSwift,OLEDD,2130
Mon4tor,ASUS ROG SSwift,OLED-1c5,2130
OLE7,ASUS ROG SSwift,Monnitor,2130
ASUS ROGvSwift,Monit$r,OLED,2130
mo,ASUS ROG Swift,Ultraxide,2131
moni,fK,ASSUS ROG Swift,2132
moni,,AiUS ROG Swift ul,2132
Monitor,ASUSROGSwift,U$trawide,2133
samsu,4k,Monitor,2134
by4_Monitor,ASUSS ROG Swift,4KK,2135
ASUSpROG Swift,honitor,4K-9cc,2136
993_Monitor,ASUS ROG Shift,144Hzz,2137
Moditor,ASUS ROG Swift-25c,Ultkawide,2138
411_Monitor,,ultr ASUS ROG Swifc,2139
Mon%tor,ASUSS ROG Swift,,2140
Monotor,ASUSROGSwift,Ultrawids,2141
OLqD,,asus rog sWIFT,2142
unknown,ASUS ROG Swifft,4K-c3y,2143
Mntr,ASUS ROGbSwift,144HHz,2144
Mntr 14*Hz,ASUS ROG Swift-5z6,,2144
Mntr,,144Hz ASUS ROG jwift,2144
Mntr,ASUSROGSwift,144Hz,2144
asus rog sWIFT,mo,114Hz,2144
Mntr,ASUS ROG Swift,144hZ,2144
Mntr,ASUS ROG Swift,144h,2144
Mntr,asus,144Hz,2144
Mntr,ASUSROGSwift,144Hz,2144
144Hz,Mntr,ASUSROGSwift,2144
,ASUS ROG Swift-5b6,144H1 Mntr,2144
Mntr,ASUS ROG Swift,144Hz,2144
Mntr,ASUUS ROG Swift,1444Hz,2144
Mntr,81a_ASUS ROG Swift,1444Hz,2144
Mntr,asus rog sWIFT,144hZ,2144
Mntr,ASUS iOG Swift,144Hz,2144
asus rog sWIFT,Mnnitor,144hZ,2144
144Hz,Mntr,x00_ASUS ROG Swift,2144
Mntr,ASUSROGSwift,144Hz,2144
Mntr,ASUS ROG Swift,144Hz,2144
,asus rog sWIFT Mntr,5zx_144Hz,2144
Mntr,ASUS ROG Swift,144Hz,2144
144Hz,asus rog sWIFT,Mntr,2144
Mntr,asus rog sWIFT,144hZ,2144
Mntr,,144H8 asus rog sWIFT,2144
Mntr,asus rog sWIFT,194Hz,2144
Mntr ASUS ROG Swift-707,,144h,2144
Mntr,ArUS ROG Swift,144Hz,2144
Mntr,asus rog sWIFT,144hZ,2144
Mntr,ASUS ROG Sw^ft,144Hz-yx9,2144
1144Hz,Mntr,asus rog sWIFT,2144
Mntr,ASUS ROG Swift,144Hz,2144
asus rog sWIFT,144Hz,Mntr,2144
Mntr,asus rog sWIFT,144h,2144
Mntr,994_ASUS ROG Swift,144HHz,2144
Mntr,ASUS ROG Swift,14vHz,2144
  ,ASUS ROG Swift,1144Hz,2144
Mntr,ASUS ROG Swi8t,144Hz,2144
144hZ,Mntr,ASUS ROOG Swift,2144
Mntr,asus rog sWIFT 144Hz,,2144
Monitcr,asu,Ultrawvde,2145
Mo5itor,,4K 286_ASUS ROG Swift,2146
Monitoo,ASUSROGSwift,OOLED,2147
---,4y6_ASUS ROG Swift,86a_4K,2148
ASUS RROG Swift,ult,Mntr,2149
Mdnitor,4$,asus rog sWIFT,2150
0,asus ,ultra,2151
ASUS ROG Swif$,---,LD,2152
,ASUS ROG Swifp,ole,2152
yc8_Monitor,Samsuung Odyssey G9,OOLED,2153
jonitor,93b_ASUS ROG Swift,4K,2154
,%SUS ROG Swift,144Hn,2155
asus,43,mon,2156
Mznitor,cby_ASUS ROG Swift,Ultraawide,2157
eonitor,y79_ASUS ROG Swift,OhED,2158
Mon3tor,ASUS ROG Swif0,ultra,2159
unknown,Laftop,oled tOUCH,2160
Llptop,le,0y2_OLED Touch,2160
Laktop,de,OLED Touch,2160
3aptop,???,OLED Touch,2160
Lagtop,len,OLED Touch,2160
lAPTOP,rAZER bLADE 15,oled,2161
lAPTOP,RazerBlade15,oled tOUCH,2161
Laptop,Razer Bllade 15,oled tOUCH,2161
Lapt@p,Razer Blade 15,OLED iouch,2161
la,Razer Bllade 15,OLED To8ch,2161
OLEDTouch,Razer Blade 15-096 Laptop,,2161
Laptop,Razer  Blade 15,OLED Touch-3b1,2161
7c2_Razer Blade 15,OLEDD Touch,Laptop,2161
Lap%op,Razer Blade 15,oled tOUCH,2161
Lap^op Razer Blade 15,OLEs Touch,,2161
Laptop-z9c,OLEDTouch,RazerBlade15,2161
lAPTOP,Razer Blade 1m,OLED Touoh,2161
Laptop,Razer  Blade 15,OLEED Touch,2161
Laptop,26z_Razer Blade 15,OLED Touch,2161
Laptop,Razer Blade 15,OLEDTouch,2161
034_Laptop,Razer Blade 15,OLEDeTouch,2161
,rAZER bLADE 15,oled tOUCH,2161
OLED TTouch,b40_Laptop,306_Razer Blade 15,2161
Laptop,c74_Razer Blade 15,OLED Touch-c13,2161
Laptop razer,,OLED Touch,2161
Razer Blade 15-8c6,OLED TTouch,Laptop,2161
Laptop,rAZER bLADE 15,OL&D Touch,2161
OLEDTouch,RazerBlade15,lapt,2161
124_Laptop,Razcr Blade 15,oled tOUCH,2161
,OLED Touch,Laptop RazerBlade15,2161
,Razer Blade 15-c14,oled tOUCH,2161
lAPTOP,,OLEDTouch rAZER bLADE 15,2161
lAPTOP,OLED Touch,Razer Blade  15,2161
lAPTOP,rAZER bLADE 15,OLEDTouch,2161
lapt,rAZER bLADE 15,OLED Touch,2161
Laptop,Razer Blade#15,OLEDTouch,2161
La*top,RazerBlade15,OLED Tduch,2161
lap,Razer Blade 15,OLED Touch-578,2161
407_Laptop,RazerBlade15,OLED Touch,2161
---,Razer Blade 15,OLED Touch,2161
rAZER bLADE 15,Lantop,oled tOUCH,2161
Laaptop,Razer Blade 15,OLED Touch,2161
Laptop-180,Razer Blade 15,OLED TTouch,2161
Laptop,RazerBlade15,OLEDD Touch,2161
OLED Touchh,lAPTOP,Razer Blade 15-659,2161
Laptop,RazerBlade15,OLED Todch,2161
Laptop,rAZER bLADE 15,oled,2161
Lapto@,RazerBlade15,OLEDTouch,2161
rAZER bLADE 15,5c9_OLED Touch,Lap4op,2161
Laptop,OLED Touch,Razer Blade 15,2161
,Razer Blade 15-500,466_OLED Touch Lap1op,2161
58y_Laptop,Razer Blade 15,OLfD Touch,2161
515_Laptop,z05_Razer Blade 15,OLED Touch,2161
Razeer Blade 15,Laptop-x60,OLED Touch-0zb,2161
Laptos,rAZER bLADE 15,OLED Touch-3cx,2161
Razer Blade 15,OLED Touch-yzx,Laptop-91b,2161
Laptop,razer,OLEDTouch,2161
lapt,Razer Blade 15,OLEED Touch,2161
5xz_Laptop,RazerBlade15,OLEDTouch,2161
Laptop rAZER bLADE 15,,oled tOUCH,2161
Laptop,Razer Bladen15,OLED Touch,2161
lAPTOP Razer Blade 15-a1b,,oled tOUCH,2161
Laptop,rAZER bLADE 15,OLEDTouch,2161
la,Razer Bkade 15,OLED Toucch,2161
lapt,Razer Blade 15,oled ,2161
,lAPTOP oled ,a0z_Razer Blade 15,2161
Razer Blade 15-7ba,,oled tOUCH Lnptop,2161
Laptop,Razer Blade 15,oled,2161
Laptop-ax0,508_Razer Blade 15,36z_OLED Touch,2161
Laptop,Razer Bladde 15,OLED Toouch,2161
Laptop,Razer Blaade 15,OOLED Touch,2161
798_Laptop,RazernBlade 15,OLED Toucv,2161
Laptop,Razer llade 15,oled tOUCH,2161
Laptop,Razer Blade 15-c71,OLED Touuch,2161
Laptop,rAZER bLADE 15,oled tOUCH,2161
lAPTOP,Razer Blame 15,OLEDTouch,2161
Laptop,,OLEDTouch rAZER bLADE 15,2161
Laptop,Razer glade 15,OLED Touch,2161
Laptop,Razer Blade 15-0z6,oled ,2161
lAPTOP,rAZER bLADE 15,OLLED Touch,2161
9xx_Laptop,czc_OLED Touch,RazerBlade15,2161
unknown,RazerBlade15,OLEDTouch,2161
Laptop,Razer Blade 15,OLED Touch,2161
lAPTOP,4xa_Razer Blade 15,OLEDTouch,2161
,RazerBlade15,87x_OLED Touch lap,2161
lap,Razer Blade215,OLED Touch,2161
Lapt#p,Razer Blade 15,OLED Tsuch,2161
cz3_Laptop,Razer Blade  15,oled tOUCH,2161
Laptop,Razer Blade 15-za4,OLED Touch,2161
lAPTOP,Razer Bhade 15,oled tOUCH,2161
Laptop-b0z,Razer Bladee 15,oled ,2161
,RazerBlade15,oled ,2161
Laptop,OLED Touch,Razer Blade 15,2161
???,Razer Blade 15-24y,OLED Touch,2161
lAPTOP,765_Razer Blade 15,ole,2161
Laptop,rAZER bLADE 15,38c_OLED Touch,2161
lAPTOP,Razer Blmde 15,oled tOUCH,2161
,RazerBlade15,oled L!ptop,2161
lAPTOP,x73_Razer Blade 15,OLEDTouch,2161
lAPTOP,Razer B1ade 15,OLED Touct,2161
la,9xa_Razer Blade 15,OLE* Touch,2161
Laptop,rAZER bLADE 15,OLEDTouch,2161
rAZER bLADE 15,177_OLED Touch,Laptoy,2161
lAPTOP,Razej Blade 15,713_OLED Touch,2161
lAPTOP,OLED To0ch Razer Blade 15-a93,,2161
Laptop oled tOUCH,Razer Blwde 15,,2161
lapto,RazerBlade15,oled tOUCH,2161
Laptop,Razer Blvde 15,ole,2161
Laptop-xy5,1c8_OLED Touch,Razer tlade 15,2161
Laptop-762,Razer Blade 15,OLEDTouch,2161
z6a_Laptop,Razer Blade 15-cbz,OLED Tsuch,2161
Lapoop,rAZER bLADE 15,328_OLED Touch,2161
RazersBlade 15,Laptop,ole,2161
66x_Laptop,oled tOUCH,razer,2161
Razer Blade 15,OLED Touch-71c,Laptop,2161
oled ,Razer Blade 155,Laptop,2161
OLEDTouch,Laptop,Razer Blade 15-z17,2161
,Razer Bladj 15,oled tOUCH,2161
Laptop,Razer Blade 13,OLEDTouch,2161
Laptop-a16,087_OLED Touch,rAZER bLADE 15,2161
Laptop,Razer Blade c5,oled,2161
Laptop,Razer Blade 15,OLED Toouch,2161
Laptopp,Razer Blade 15,ole,2161
lAPTOP,Razer B7ade 15,OLED Touch,2161
lap,RazerBlade15,OLEDD Touch,2161
Laptop-1z3,rAZER bLADE 15,OLED Touch,2161
Laptop-25a,rAZER bLADE 15,OLEDTouch,2161
OLED Touch,,rAZER bLADE 15,2161
OLEDTouch,Laptop,Razer Blade 15,2161
37y_Laptop,rAZER bLADE 15,OLED Touch,2161
lapt,Razer Blade 15,OLED Touch,2161
OLED Touch-5y0,---,razer,2161
Laptop,razer,OLED Touch-8zb,2161
Laptop,aa6_Razer Blade 15,OLED Toucb,2161
OLE5 Touch,RazerBlade15,lAPTOP,2161
Laptop,Razer Blade 15,OLEDkTouch,2161
Laptop,Razer Blaje 15,OLED Touch,2161
lAPTOP,Razer8Blade 15,OLED1Touch,2161
Laptop-3a9,rAZER bLADE 15,OLEDTouch,2161
Laptop,RazerBlade15,OLED Touwh,2161
Laptop-3a4,Razer Blade 15,c93_OLED Touch,2161
z4c_Laptop,razer,OLED Touch-461,2161
Laptop,RazerBlade15,oled tOUCH,2161
Laptop,ac3_Razer Blade 15,oled tOUCH,2161
Laptop,,OLED Touch-xz6 razer,2161
lAPTOP,RazerBlade15,OLED 2ouch,2161
Laaptop,rAZER bLADE 15,OLED Touch,2161
oled tOUCH,la,razer,2161
  ,OLED Touch,RazerBlade15,2161
oled tOUCH,RazerBlade15,Laptop,2161
Laptop,razer,OLED Touch,2161
lapt,rAZER bLADE 15,OLED Touch-c92,2161
Laptop,rAZER bLADE 15,OLEDjTouch,2161
OLED Touch,Razer Blade 15-4b1,0,2161
Laptop,rAZER bLADE 15,ole,2161
RazerBlade15,Lapto1,oled ,2161
lapt,rAZER bLADE 15,OLED Touch,2161
Laptmp,RazerBlade15,ole,2161
,RazerBlade15,OLED Touch Laptop,2161
,Razer Blade 15 lAPTOP,oled tOUCH,2161
OLEDTouch,Razer Blad# 15,lAPTOP,2161
Laptop,Ra5er Blade 15,OLED9Touch,2161
Laptop,Razer Blade 15,OLED Touch-6y2,2161
,RazerBlade15 OLEDTouch,lap,2161
lap,rAZER bLADE 15,OLED Touch-299,2161
lAPTOP,Razzer Blade 15,OLpD Touch,2161
Laptop,Razer Blade 15,OLED Touch,2161
Laptop,Razer Blbde 15,OLED Toucch,2161
lAPTOP Razer Blade u5,,OLED Touch,2161
Laptopp,Razer Blade 15-b07,OLED  Touch,2161
Laptop,OLED Touch,RRazer Blade 15,2161
Laptop,Razer Blade 15,OLED Touch,2161
Laptop,RazerBlade15,OoED Touch,2161
Razer Blade 15,Laptop,OLEDTouch,2161
Laptop,7x1_Razer Blade 15,ole,2161
162_Laptop RazerBlade15,,OLED Touch,2161
Laptop-3a7,Razer Blade 15,OLED Touch-281,2161
lapt,bcy_Razer Blade 15,OLED Touch,2161
Razer4Blade 15,c2z_OLED Touch,425_Laptop,2161
OLED Touch,Laptop,Razer Blade 15,2161
OLED Touch-5b7,lapt,Razer Blade 15,2161
OLEDTouch,Laptop,Razer BBlade 15,2161
lAPTOP oled tOUCH,,Razer Blade315,2161
lapt,Razer Bladez15,OLED T1uch,2161
La3top,Razer Blade 15 OLED Touch-08z,,2161
Lapt^p,RazerBlade15,OLEED Touch,2161
Laptop OlED Touch,RRazer Blade 15,,2161
lap,Razer Blade  15,OLED Touch,2161
c11_Laptop,razer,OLED Touch,2161
lap oled tOUCH,RazerBlade15,,2161
lapto,OLED Tuuch,RazerBlade15,2161
Laptop,Razer Blade 15-x0a,x94_OLED Touch,2161
lAPTOP,RazerBlade15,OLED To&ch,2161
RazerBlade15,lAPTOP,OLED Touch,2161
21a_Razer Blade 15,oled tOUCH,530_Laptop,2161
RazerBlade15,lapto,OLED Toucd,2161
a6z_Laptop,Razer Blhde 15,OLED Touch,2161
Laptop,rAZER bLADE 15,OLED Touch-77a,2161
Laptop,RazerBlade15,OLED Toouch,2161
Laptop rAZER bLADE 15,,oled tOUCH,2161
lapto,Razer Blade%15,OLED Touch-32z,2161
OLEDTouch,Razer Blgde 15,la,2161
Laptop,Razerr Blade 15,OLED Touch,2161
7ax_Laptop,OLED Touch,RazerBlade15,2161
OLeD Touch,Razer Bladn 15,La^top,2161
Laptopp,Razer Blade 15-973,OLEDTouch,2161
Laptop-012,Razer Blcde 15,OLED Toucch,2161
  ,Razer Blaade 15,OLED T%uch,2161
Laptop,Razer 6lade 15,OLEDTouch,2161
lap,Razer Bla4e 15,oled tOUCH,2161
Laptop-801,rAZER bLADE 15,OLEDTouch,2161
lAPTOP,RazerBlade15,OLED Touch,2161
Laptop,rAZER bLADE 15,OLE! Touch,2161
Laptop,rAZER bLADE 15,87a_OLED Touch,2161
Laptop,razer,OLED Touch,2161
Laptop-b94,Razer Bllade 15,OLED Touch,2161
Razer Blade 15,OLED Toouch,lAPTOP,2161
Laptop,rAZER bLADE 15,ayy_OLED Touch,2161
oled tOUCH,Razeer Blade 15,lAPTOP,2161
,Razer BBlade 15 lAPTOP,OLED T2uch,2161
lAPTOP,Razer Bladk 15,OLED Touch,2161
Laptop-466,rAZER bLADE 15,OLED Touch-3y3,2161
Laptop,Razer Blade 15,OLEDD Touch,2161
OLED Touch,Razer Blade 15,0,2161
Laptoop,rAZER bLADE 15,OLED Touch,2161
Laptop-xy5,rAZER bLADE 15,OLED Touch-c1b,2161
Laptop,Razer Blade 15,oled tOUCH,2161
Laptop,razer,OLED Touch-z64,2161
,razer,oled tOUCH,2161
,OLED Touch-4c5 RazerBlade15,Laptop,2161
lAPTOP,Raze! Blade 15,OLEDTouch,2161
la,RazerBlade15,OLED  Touch,2161
Razer  Blade 15,b00_OLED Touch,Laptop,2161
Laptop,razer,OLEDTouch,2161
Laptop,Razer Bllade 15,OLED wouch,2161
lAPTOP,R1zer Blade 15,51z_OLED Touch,2161
lapt,rAZER bLADE 15,OLED Touchh,2161
Laptop,Razer Blade 15,oled tOUCH,2161
Laptop,Razer Blade 15,OLEDTouch,2161
la,Razer&Blade 15,OLED Touch,2161
lAPTOP,rAZER bLADE 15,OLED houch,2161
zazer Blade 15,Laptop,OLED TTouch,2161
la,Razer Blade 15,oled tOUCH,2161
Laptop-azc,Razer Blade 1n,OLED Ttuch,2161
Laptop,xyc_Razer Blade 15,OLED Tou9h,2161
Laptop,Razer Blade 15,OLED Touch-zcz,2161
0y2_Laptop,rAZER bLADE 15,OLED Touch,2161
OLEED Touch,razer,Laptop,2161
---,RazerBlade15,oled ,2161
Laptop,Razer Bladeg15,OLED Touch-4bz,2161
lAPTOP,Razer Blnde 15,OLEDTouch,2161
Razer Bllade 15,OLED Toouch,LLaptop,2161
OLED Touch,Razer Blade 15-663,Laptopp,2161
Laptop,Razer Blade 15,OLED Touch-6x4,2161
Laptop,RazerBlade15,OLED Touch,2161
lap,Razer Blade 15,y64_OLED Touch,2161
lAPTOP,rAZER bLADE 15,oled tOUCH,2161
oled tOUCH,RazerBlade15,Laptop-ab4,2161
RazerBlade15,La6top,OLED Touch,2161
,OLED T!uch,RazerBlade15 lap,2161
Laptop,Razer Blade 15,oled,2161
Laptop,RazerBlade15,OLED Touch,2161
46b_Laptop,Razer Blade 15,OLED Touch-bx7,2161
Laptop,354_Razer Blade 15,OLED Touch,2161
Laptop,Razer Blade 15,OLEd Touch,2161
Laptop-z45,Razerr Blade 15,OLED T!uch,2161
Laptop-a77,Razer Bhade 15,OLED Touch,2161
Laptop,72c_Razer Blade 15,oled ,2161
Laptop,Razer Blade 15,OLED Touch,2161
lap,rAZER bLADE 15,oled,2161
la,Razerr Blade 15,OLEED Touch,2161
Laptbp,c68_Razer Blade 15,OLED Touch-c0y,2161
Laptop-6c0,Razhr Blade 15,azc_OLED Touch,2161
Laptoa,Razer Blade &5,OLED Touch-01x,2161
Laptop-cay,rAZER bLADE 15,80x_OLED Touch,2161
,Dell XPS 15,LD Tch,2162
Laptop,Dll XPS 15,LD Tch,2162
Laptpp,DellXPS15,LD Tch,2162
,Dell XPS  15,LD Tch Lfptop,2162
LD Tch,Dell XiS 15,lapt,2162
dELL xps 15,Laptopp,LD Tch,2162
  ,Dell XPS 15-6b8,LD Tch lapt,2162
Laptop,Dll XPS 15,LD Tch,2162
dELL xps 15,Lartop,LD Tch,2162
Laptop,DDell XPS 15,LD Tch,2162
lAPTOP,???,LD Tch,2162
,Dell XPS 15-c90,LD Tch,2162
0,dELL xps 15,LD Tch,2162
Mojitor,Dell UltraSharp,OLED,2163
LG ltrGr,OLED,Mojitor,2163
Lnv ThnkPd X1,3aptop,OLED  Touch,2164
Laptop,Lnv ThnkPd X1,OLED Touch-c94,2164
Laptop,Lnv ThnkPd X1,OLED Touch-c36,2164
lAPTOP,Lnv ThnkPd X1,OLED TTouch,2164
Laptop,Lnv ThnkPd X1,OLEm Touch,2164
Laptop,Lnv ThnkPd X1,OLED Touch,2164
---,Lnv ThnkPd X1,oled tOUCH,2164
OLED Touch,Laptoop,Lnv ThnkPd X1,2164
OLED Touch-8b8,5z3_Laptop,Lnv ThnkPd X1,2164
OLED Tosch,Lnv ThnkPd X1,Laptop-y06,2164
lAPTOP,Lnv ThnkPd X1,OLEDTouch,2164
la,Lnv ThnkPd X1,y60_OLED Touch,2164
Laptop-36z,Lnv ThnkPd X1,456_OLED Touch,2164
L$ptop,Lnv ThnkPd X1,OLED Touchh,2164
lAPTOP,Lnv ThnkPd X1,oled tOUCH,2164
Laptop,oled tOUCH,Lnv ThnkPd X1,2164
OLED Touch,Laptop,Lnv ThnkPd X1,2164
lAPTOP,Lnv ThnkPd X1,OLED Touch-76z,2164
Laaptop,OLEDD Touch,Lnv ThnkPd X1,2164
Laptop-360,Lnv ThnkPd X1,LD Tch,2164
Laptoop,Lnv ThnkPd X1,OLED Touch,2164
Laptop-26z,Lnv ThnkPd X1,oled tOUCH,2164
Laptop,Lnv ThnkPd X1,LD Tch,2164
Laptop,Lnv ThnkPd X1,82b_OLED Touch,2164
Laptoq,Lnv ThnkPd X1,OLED Touch-58a,2164
Laptop,Lnv ThnkPd X1,OLED Touch-ab0,2164
,Lnv ThnkPd X1 Laptop,OLEDTouch,2164
Laptop,,9b2_OLED Touch Lnv ThnkPd X1,2164
lAPTOP,Lnv ThnkPd X1,ccy_OLED Touch,2164
Lbptop,Lnv ThnkPd X1,83a_OLED Touch,2164
Lnv ThnkPd X1,ol,Laptop,2164
